taxonomy_id	name	rank	lineage	SRR13439799_diamond.diamond	SRR13439802_diamond.diamond	SRR13439790_diamond.diamond	SRR13439813_diamond.diamond
1597781	Eleftheria terrae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Eleftheria;Eleftheria terrae	0	0	0	9
1406793	Clavibacter phage CN1A	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Cinunavirus;Cinunavirus CN1A	0	0	0	3
2978125	Acidovorax sp. K2F	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. K2F	0	0	0	6
2893890	Pseudomonas sp. KNUC1026	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. KNUC1026	0	0	0	2
123899	Bordetella trematum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella trematum	0	0	0	2
489910	Nosocomiicoccus ampullae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Nosocomiicoccus;Nosocomiicoccus ampullae	0	0	0	3
274	Thermus thermophilus	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus	0	0	0	9
200451	Pseudomonas poae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas poae	0	0	0	4
5139	Sordariales	order	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales	0	0	0	4
2249310	Mycobacterium simiae complex	species group	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex	0	0	0	2
2571059	unclassified Jedunavirus	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Jedunavirus	0	0	0	2
45401	Hyphomicrobiaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae	0	0	0	45
2488654	Escherichia phage Skarpretter	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Skarprettervirus;Skarprettervirus skarpretter	0	0	0	2
44249	Paenibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus	0	0	0	10
1458862	Shewanella sp. phage 1/44	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Shewanella sp. phage 1/44	0	0	0	2
171632	Mycoplasma ovis	species	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma ovis	0	0	0	5
2041350	Pseudomonas phage PPSC2	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Otagovirus;Pseudomonas phage PPSC2	0	0	0	8
2024551	Thiocapsa sp.	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;Thiocapsa sp.	0	0	0	4
341027	Sphingobacterium sp.	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium sp.	0	0	0	3
754409	Winogradskyella sp. PG-2	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella sp. PG-2	0	0	0	2
1353889	Achromobacter pestifer	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter pestifer	0	0	0	1
28097	Ralstonia syzygii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia solanacearum species complex;Ralstonia syzygii	0	0	0	6
3053610	Alteriqipengyuania flavescens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Alteriqipengyuania;Alteriqipengyuania flavescens	0	0	0	6
2920269	Cupriavidus sp. U2	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. U2	0	0	0	11
2976241	Tahibacter amnicola	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Tahibacter;Tahibacter amnicola	0	0	0	4
183795	Pseudomonas mediterranea	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas mediterranea	0	0	0	4
1082851	Comamonas serinivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas serinivorans	0	0	0	1
546	Citrobacter freundii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter freundii	0	0	0	7
2750853	Escherichia phage vB_EcoP_SP5M	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus Sp5m	0	0	0	1
442	Gluconobacter oxydans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;Gluconobacter oxydans	0	0	0	1
1305	Streptococcus sanguinis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis	0	0	0	2
2707525	Sulfuriroseicoccus oceanibius	species	Bacteria;PVC group;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Sulfuriroseicoccus;Sulfuriroseicoccus oceanibius	0	0	0	1
1933220	Sphingobacterium sp. B29	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium sp. B29	0	0	0	1
2527989	Alienimonas californiensis	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Alienimonas;Alienimonas californiensis	0	0	0	4
766764	Debaryomycetaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Pichiomycetes;Serinales;Debaryomycetaceae	0	0	0	3
2072936	Sphingobium sp. SCG-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. SCG-1	0	0	0	4
2493681	Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	0	0	0	1
2520506	Spirosoma sp. KCTC 42546	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma sp. KCTC 42546	0	0	0	5
364317	Verminephrobacter eiseniae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;Verminephrobacter eiseniae	0	0	0	7
1804624	Nocardioides baekrokdamisoli	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides baekrokdamisoli	0	0	0	2
2560133	Flaumdravirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Flaumdravirus	0	0	0	9
1432792	Methylocaldum marinum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;Methylocaldum marinum	0	0	0	3
2650975	Halorussus halophilus	species	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus halophilus	0	0	0	1
2821543	Chloracidobacterium validum	species	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacterium;Chloracidobacterium validum	0	0	0	3
101571	Burkholderia ubonensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia ubonensis	0	0	0	7
1396	Bacillus cereus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus	0	0	0	1
39960	Erythrobacter litoralis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter litoralis	0	0	0	6
5507	Fusarium oxysporum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex;Fusarium oxysporum	0	0	0	2
2806553	Parasphingorhabdus cellanae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingorhabdus;Parasphingorhabdus cellanae	0	0	0	5
2099387	Tolypothrix sp. PCC 7910	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Tolypothrichaceae;Tolypothrix;Tolypothrix sp. PCC 7910	0	0	0	8
2608253	Nonlabens sp. Ci31	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens;Nonlabens sp. Ci31	0	0	0	4
225992	Comamonas kerstersii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas kerstersii	0	0	0	3
280473	Aquiflexum balticum	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum;Aquiflexum balticum	0	0	0	2
670516	Mycobacteroides	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacteroides	0	0	0	1
1183401	Agrobacterium tumefaciens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium tumefaciens	0	0	0	4
2530021	Escherichia phage ZCEC5	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Kagunavirus;Escherichia phage ZCEC5	0	0	0	2
558537	Delftia lacustris	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia lacustris	0	0	0	9
2771361	Roseococcus microcysteis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseococcus;Roseococcus microcysteis	0	0	0	5
1133546	Luteimicrobium xylanilyticum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Luteimicrobium;Luteimicrobium xylanilyticum	0	0	0	2
1179673	Oerskovia sp. KBS0722	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Oerskovia;Oerskovia sp. KBS0722	0	0	0	2
445686	Synechococcus phage S-SSM7	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae;Lipsvirus;Lipsvirus ssm7	0	0	0	2
2796366	Comamonas fluminis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas fluminis	0	0	0	9
2705471	Gramella sp. MT6	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia;Gramella sp. MT6	0	0	0	1
136849	Pseudomonas syringae group	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group	0	0	0	8
2294119	Flavobacterium psychrotrophum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium psychrotrophum	0	0	0	7
1773489	Varunaivibrio sulfuroxidans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Magnetovibrionaceae;Varunaivibrio;Varunaivibrio sulfuroxidans	0	0	0	5
2583851	Elizabethkingia sp. JS20170427COW	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia sp. JS20170427COW	0	0	0	3
2917991	Devosia lacusdianchii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia lacusdianchii	0	0	0	14
2919914	Sphingomonas sp. LaA6.9	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. LaA6.9	0	0	0	2
1273738	Escherichia phage PBECO4	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Asteriusvirus;Asteriusvirus PBECO4	0	0	0	1
2683272	Spartinivicinus ruber	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Zooshikellaceae;Spartinivicinus;Spartinivicinus ruber	0	0	0	2
2969308	Pseudoxanthomonas sp. JBR18	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas;Pseudoxanthomonas sp. JBR18	0	0	0	4
56957	Thermus oshimai	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;Thermus oshimai	0	0	0	2
1478019	Cupriavidus sp. KK10	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. KK10	0	0	0	7
2895482	Pseudomonas sp. B21-031	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B21-031	0	0	0	21
41	Stigmatella aurantiaca	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Archangiaceae;Stigmatella;Stigmatella aurantiaca	0	0	0	5
2918170	Anaeromyxobacter oryzae	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter oryzae	0	0	0	2
2579971	Paroceanicella profunda	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paroceanicella;Paroceanicella profunda	0	0	0	2
2715212	Bacteroides faecium	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecium	0	0	0	2
117157	Actinopolymorpha singaporensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Actinopolymorphaceae;Actinopolymorpha;Actinopolymorpha singaporensis	0	0	0	1
2699738	Cronobacter phage vB_CsaP_009	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Grimontviridae;Privateervirus;Privateervirus pv009	0	0	0	2
574727	Bradyrhizobium sp. C-145	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. C-145	0	0	0	6
74829	Stutzerimonas balearica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas stutzeri group;Stutzerimonas balearica	0	0	0	2
2560131	Ficleduovirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ficleduovirus	0	0	0	5
28124	Porphyromonas endodontalis	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas endodontalis	0	0	0	1
1778601	Apibacter	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter	0	0	0	3
2069432	Tamlana carrageenivorans	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tamlana;Tamlana carrageenivorans	0	0	0	4
1962974	Geothrix sp.	species	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix sp.	0	0	0	6
718	Actinobacillus equuli	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus equuli	0	0	0	1
53461	Nakamurella multipartita	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella multipartita	0	0	0	1
1580	Levilactobacillus brevis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis	0	0	0	11
91604	Candidatus Paracaedibacter acanthamoebae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter;Candidatus Paracaedibacter acanthamoebae	0	0	0	12
120961	Roseiflexus	genus	Bacteria;Terrabacteria group;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexineae;Roseiflexaceae;Roseiflexus	0	0	0	3
46355	Spirochaeta africana	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta africana	0	0	0	1
1903858	Pseudorhizobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Pseudorhizobium	0	0	0	2
2099695	Mycobacterium sp. ITM-2016-00316	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. ITM-2016-00316	0	0	0	7
2976533	Sphingopyxis sp. PET50	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis sp. PET50	0	0	0	3
1542390	Francisella frigiditurris	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella frigiditurris	0	0	0	1
2872157	Grimontia kaedaensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Grimontia;Grimontia kaedaensis	0	0	0	3
106648	Acinetobacter bereziniae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter bereziniae	0	0	0	4
59282	Blastochloris	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris	0	0	0	5
1355330	Flavobacterium faecale	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium faecale	0	0	0	2
577309	Paraprevotella	genus	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella	0	0	0	1
453162	Candidatus Nitrotoga arctica	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;Candidatus Nitrotoga arctica	0	0	0	3
391905	Methylocystis heyeri	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;Methylocystis heyeri	0	0	0	2
2608932	unclassified Alistipes	no rank	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0	0	0	13
2866626	Pseudomonas sp. 2hn	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. 2hn	0	0	0	2
2682091	Mucilaginibacter ginkgonis	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter ginkgonis	0	0	0	3
2979467	Sphingobium sp. WTD-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. WTD-1	0	0	0	3
2918453	Lutibacter sp. A80	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lutibacter;Lutibacter sp. A80	0	0	0	4
160791	Rhizorhabdus wittichii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhabdus;Rhizorhabdus wittichii	0	0	0	13
2732686	Kayfunavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Studiervirinae;Kayfunavirus	0	0	0	10
44252	Paenibacillus macerans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus macerans	0	0	0	1
2854170	Roseobacteraceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae	0	0	0	9
2528964	Xanthobacter dioxanivorans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Xanthobacter;Xanthobacter dioxanivorans	0	0	0	2
137722	Azospirillum sp. B510	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum sp. B510	0	0	0	4
1870862	Aminobacter sp. SS-2016	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter sp. SS-2016	0	0	0	6
649196	Sphingobacterium hotanense	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium hotanense	0	0	0	1
92713	Parachlamydiaceae	family	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae	0	0	0	3
3059078	Marivirga salinae	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga;Marivirga salinae	0	0	0	3
28090	Acinetobacter lwoffii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter lwoffii	0	0	0	4
1813451	Peteryoungia desertarenae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Peteryoungia;Peteryoungia desertarenae	0	0	0	2
1663591	Magnetospirillum sp. XM-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;Magnetospirillum sp. XM-1	0	0	0	1
2782655	Bradyrhizobium sp. 187	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 187	0	0	0	12
103810	Riemerella columbina	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Riemerella;Riemerella columbina	0	0	0	2
553611	Photobacterium leiognathi	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium leiognathi	0	0	0	6
2906076	Flavobacterium covae	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium covae	0	0	0	4
2571030	Pontibacter sp. SGAir0037	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;Pontibacter sp. SGAir0037	0	0	0	3
117207	Sphingopyxis alaskensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis alaskensis	0	0	0	2
3025671	Mucilaginibacter sp. KACC 22773	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp. KACC 22773	0	0	0	5
1310418	Flavobacterium gyeonganense	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium gyeonganense	0	0	0	2
2591030	Aeromonas phage LAh_6	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Lahexavirus;Lahexavirus LAh6	0	0	0	2
