taxonomy_id	lineage	SRR13439813_pe_SRR13439813_k2_pluspf.kraken2.kraken2.report	SRR13439799_se_SRR13439799_k2_pluspf.kraken2.kraken2.report	SRR13439802_pe_SRR13439802_k2_pluspf.kraken2.kraken2.report	SRR13439790_pe_SRR13439790_k2_pluspf.kraken2.kraken2.report
761193	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella;Runella slithyformis;Runella slithyformis DSM 19594	6	0	0	0
2631759	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella	0	0	0	0
2268026	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella;Runella sp. SP2	5	0	0	0
2259595	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella;Runella rosea	4	0	0	0
312278	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Emticicia	0	0	0	0
2627301	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Emticicia	0	0	0	0
2916755	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Emticicia;Emticicia sp. 21SJ11W-3	9	0	0	0
312279	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Emticicia;Emticicia oligotrophica	0	0	0	0
929562	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Emticicia;Emticicia oligotrophica;Emticicia oligotrophica DSM 17448	3	0	0	0
319458	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Leadbetterella	0	0	0	0
316068	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Leadbetterella;Leadbetterella byssophila	0	0	0	0
649349	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Leadbetterella;Leadbetterella byssophila;Leadbetterella byssophila DSM 17132	6	0	0	0
2975149	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Marinilongibacter	0	0	0	0
2975157	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Marinilongibacter;Marinilongibacter aquaticus	6	0	0	0
332157	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Larkinella	0	0	0	0
2620233	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Larkinella	0	0	0	0
2907205	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Larkinella;Larkinella sp. IE-0392	4	0	1	0
332158	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Larkinella;Larkinella insperata	1	0	0	0
861914	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella	0	0	0	0
2620963	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella	0	0	0	0
1834519	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella;Fibrella sp. ES10-3-2-2	2	0	0	0
651143	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella;Fibrella aestuarina	0	0	0	0
1166018	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella;Fibrella aestuarina;Fibrella aestuarina BUZ 2	1	0	0	0
2173039	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Arcticibacterium	0	0	0	0
1784714	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Arcticibacterium;Arcticibacterium luteifluviistationis	1	0	0	1
89373	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae	0	0	0	0
107	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma	4	0	0	0
1178516	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma montaniterrae	8	0	0	0
2666025	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma endbachense	8	0	0	0
2057025	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma pollinicola	7	0	0	0
2735870	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma taeanense	7	0	0	0
1379870	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma radiotolerans	3	0	0	0
2728024	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma rhododendri	3	0	0	0
2621999	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma	0	0	0	0
2520506	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma sp. KCTC 42546	2	0	0	0
2710596	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma foliorum	2	0	5	0
2898794	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma oryzicola	2	0	0	0
564064	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma rigui	1	0	1	1
2676247	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Aquirufa	0	0	0	0
2516557	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Aquirufa;Aquirufa nivalisilvae	8	0	0	0
2696560	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Aquirufa;Aquirufa lenticrescens	4	0	0	0
2516559	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Aquirufa;Aquirufa antheringensis	1	0	0	0
978	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga	0	0	0	0
985	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga hutchinsonii	0	0	0	0
269798	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga hutchinsonii;Cytophaga hutchinsonii ATCC 33406	6	0	16	1
455076	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga	0	0	0	0
2704465	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga;Rhodocytophaga rosea	3	0	0	0
2674996	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Tellurirhabdus	0	0	0	0
2674997	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Tellurirhabdus;Tellurirhabdus rosea	2	0	0	0
563798	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae	0	0	0	0
246875	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus	0	0	0	0
2641541	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus	1	0	0	0
2772483	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus sp. Y33	10	0	1	0
2705473	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus sp. NBT04N3	7	0	0	0
3015169	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus sp. TR-M9	1	0	0	0
388413	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus machipongonensis	3	0	0	0
1727163	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus sanaruensis	1	0	0	0
390846	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola	0	0	0	0
1807691	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola rosea	5	0	0	0
2621165	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola	0	0	0	0
2781961	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola sp. 20G	4	0	0	0
1795355	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola strongylocentroti	2	0	0	0
2591634	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola soli	2	0	0	0
2859768	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola marina	2	0	0	0
68288	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium	0	0	0	0
104	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium;Cyclobacterium marinum	0	0	0	0
880070	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium;Cyclobacterium marinum;Cyclobacterium marinum DSM 745	3	0	0	0
232244	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella	0	0	0	0
232259	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;Belliella baltica	0	0	0	0
866536	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;Belliella baltica;Belliella baltica DSM 15883	2	0	0	0
280472	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum	0	0	0	0
280473	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum;Aquiflexum balticum	0	0	0	0
758820	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum;Aquiflexum balticum;Aquiflexum balticum DSM 16537	2	0	0	0
2762286	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae	0	0	0	0
396811	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Fulvivirga	0	0	0	0
2904247	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Fulvivirga;Fulvivirga maritima	10	0	0	0
2904246	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Fulvivirga;Fulvivirga ligni	6	0	0	0
2904245	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Fulvivirga;Fulvivirga ulvae	1	0	0	0
1433993	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Chryseolinea	0	0	0	0
2321403	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Chryseolinea;Chryseolinea soli	4	0	0	0
2762301	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae	0	0	0	0
869806	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga	4	0	0	0
2010992	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga;Marivirga harenae	4	1	0	0
2615057	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga	1	0	0	0
3059077	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga;Marivirga sp. ABR2-2	1	0	0	0
1006	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga;Marivirga tractuosa	0	0	0	0
643867	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga;Marivirga tractuosa;Marivirga tractuosa DSM 4126	1	0	0	0
200667	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae	0	0	0	0
59739	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga	0	0	0	0
373891	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga kamogawensis	4	0	0	0
2494373	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga pectinis	1	0	0	0
2637820	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga	0	0	0	0
1191459	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga sp. MY04	1	0	0	0
3051458	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Chondrinema	0	0	0	0
2994555	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Chondrinema;Chondrinema litorale	4	0	0	0
1522127	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae	0	0	0	0
1077254	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Tunicatimonas	0	0	0	0
931531	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Tunicatimonas;Tunicatimonas pelagia	4	0	0	0
1001222	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Porifericola	0	0	0	0
930972	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Porifericola;Porifericola rhodea	3	0	0	0
1522128	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Catalinimonas	0	0	0	0
1397264	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Catalimonadaceae;Catalinimonas;Catalinimonas niigatensis	2	0	0	0
2858885	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Mangrovivirgaceae	0	0	0	0
2858886	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Mangrovivirgaceae;Mangrovivirga	0	0	0	0
2715131	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Mangrovivirgaceae;Mangrovivirga;Mangrovivirga cuniculi	4	0	0	0
1937968	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Bernardetiaceae	0	0	0	0
1937972	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia	0	0	0	0
999	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia;Bernardetia litoralis	0	0	0	0
880071	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia;Bernardetia litoralis;Bernardetia litoralis DSM 6794	2	0	0	0
2762302	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae	0	0	0	0
156993	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Reichenbachiella	0	0	0	0
2633076	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Reichenbachiella	0	0	0	0
2979464	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Reichenbachiella;Reichenbachiella sp. BKB1-1	1	0	0	0
2979869	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Reichenbachiella;Reichenbachiella sp. Wsw4-B4	1	0	0	0
1853234	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Persicobacteraceae	0	0	0	0
59740	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter	0	0	0	0
2664020	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter	0	0	0	0
1085624	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter;Persicobacter sp. JZB09	1	0	1	0
200643	Bacteria;FCB group;Bacteroidota;Bacteroidia	0	0	1	0
171549	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales	5	0	0	126
171552	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	0	0	0	245
838	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	8	0	0	6176
28132	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella melaninogenica	63	0	3	3367
28133	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella nigrescens	9	0	0	15
2638335	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0	0	0	1
652716	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 299	0	0	0	0
575614	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 299;Prevotella sp. oral taxon 299 str. F0039	4	0	0	1
712471	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 475	2	0	0	1
2913616	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. E13-17	1	0	0	1
2913621	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. E9-3	1	0	0	1
28131	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella intermedia	4	0	0	21
52227	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis	0	0	0	0
908937	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis;Prevotella dentalis DSM 3688	4	0	0	4
2913614	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella communis	2	0	0	2
1177574	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella jejuni	2	0	0	122
589437	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella scopos	0	0	0	0
1236518	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella scopos;Prevotella scopos JCM 17725	2	0	0	12
28129	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella denticola	2	0	0	24
28125	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia	2	0	0	12
589436	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella fusca	0	0	0	0
1236517	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella fusca;Prevotella fusca JCM 17724	1	0	0	23
2884814	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Pseudoprevotella	0	0	0	0
2133944	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Pseudoprevotella;Pseudoprevotella muciniphila	3	0	0	1
815	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	1	0	0	0
816	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	17	1	0	0
818	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron	7	0	2	0
820	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis	3	0	0	0
997890	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis;Bacteroides uniformis CL03T12C37	3	0	0	0
817	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis	6	0	2	0
246787	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus	5	0	0	0
28116	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus	4	0	0	0
291644	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salyersiae	3	0	0	0
1796613	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris	3	0	0	0
2715212	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecium	2	0	0	0
329854	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis	2	0	0	0
28113	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides heparinolyticus	1	0	0	0
371601	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	1	0	0	0
909656	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0	0	0	0
387090	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprophilus	14	0	0	0
821	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus	1	0	0	0
357276	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola dorei	1	0	0	0
376805	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola salanitronis	0	0	0	0
667015	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola salanitronis;Phocaeicola salanitronis DSM 18170	1	0	0	0
171550	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	0	0	0	0
239759	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0	0	0	0
626932	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	4	0	0	0
328813	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii	3	0	0	0
328814	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii	0	0	0	0
717959	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;Alistipes shahii WAL 8301	2	0	0	0
2585118	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis	2	0	0	0
1288121	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes senegalensis	1	0	0	0
2608932	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0	0	0	0
2662363	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. dk3624	1	0	0	0
2005525	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	0	0	0	0
375288	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	3	0	0	0
46503	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae	4	0	0	0
387661	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii	1	0	0	0
195950	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella	0	0	0	0
28112	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella forsythia	0	0	0	0
203275	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella forsythia;Tannerella forsythia 92A2	2	0	0	0
1307833	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella forsythia;Tannerella forsythia KS16	2	0	0	0
171551	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	0	0	0	0
836	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	3	0	0	0
837	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas gingivalis	3	0	0	23
322095	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas somerae	3	0	0	0
2005519	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae	0	0	0	0
397864	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0	0	0	0
397865	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella viscericola	0	0	0	0
880074	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella viscericola;Barnesiella viscericola DSM 18177	6	0	0	0
